image,layer,mean,sd,roughness_Ra,roughness_Ra1
Resized_46_0019.tif,ilm - isos,30.78968,9.44584,7.13838,0.23184
Resized_46_0020.tif,ilm - isos,27.08927,10.18769,7.96402,0.29399
Resized_46_0021.tif,ilm - isos,30.71640,9.04905,7.06172,0.22990
Resized_46_0022.tif,ilm - isos,29.46559,8.61772,6.47591,0.21978
Resized_46_0023.tif,ilm - isos,25.67308,10.54084,8.37245,0.32612
Resized_46_0024.tif,ilm - isos,29.39271,8.54643,6.28219,0.21373
Resized_46_0025.tif,ilm - isos,28.95547,8.25946,6.52501,0.22535
Resized_46_0026.tif,ilm - isos,24.44190,10.40959,8.24195,0.33721
Resized_46_0027.tif,ilm - isos,28.12834,9.85714,7.10942,0.25275
Resized_46_0028.tif,ilm - isos,28.57530,9.01436,7.06020,0.24707
Resized_46_0029.tif,ilm - isos,28.36032,9.76798,7.49935,0.26443
Resized_46_0030.tif,ilm - isos,27.63603,9.81707,7.48682,0.27091
Resized_46_0031.tif,ilm - isos,27.79352,8.22843,6.22315,0.22391
Resized_46_0032.tif,ilm - isos,24.11781,10.15187,7.96870,0.33041
Resized_46_0033.tif,ilm - isos,27.11377,9.79691,7.65679,0.28239
Resized_46_0034.tif,ilm - isos,29.02267,8.23247,6.29461,0.21689
Resized_46_0035.tif,ilm - isos,28.52470,9.48310,7.46472,0.26169
Resized_46_0036.tif,ilm - isos,30.21781,10.86259,8.36893,0.27695
Resized_46_0037.tif,ilm - isos,23.24494,10.14900,7.98883,0.34368
Resized_46_0038.tif,ilm - isos,25.31660,9.97528,8.01031,0.31641
Resized_46_0039.tif,ilm - isos,28.61964,10.41628,7.62549,0.26644
Resized_46_0040.tif,ilm - isos,27.92571,8.77151,6.40396,0.22932
Resized_46_0041.tif,ilm - isos,28.68441,9.09306,7.08734,0.24708
Resized_46_0042.tif,ilm - isos,30.36660,9.78097,7.49067,0.24667
Resized_46_0043.tif,ilm - isos,27.72389,10.06536,7.94798,0.28668
Resized_46_0044.tif,ilm - isos,28.20729,9.85565,7.60018,0.26944
Resized_46_0045.tif,ilm - isos,27.32955,9.44988,7.25173,0.26534
Resized_46_0046.tif,ilm - isos,27.25769,10.09392,7.72764,0.28350
Resized_46_0047.tif,ilm - isos,28.22085,9.09563,6.92416,0.24536
Resized_46_0048.tif,ilm - isos,26.58725,11.17121,8.64550,0.32517
Resized_46_0049.tif,ilm - isos,29.42085,9.47940,7.39204,0.25125
Resized_46_0050.tif,ilm - isos,29.91599,11.51368,8.73326,0.29193
Resized_46_0051.tif,ilm - isos,29.90526,9.31898,6.70519,0.22421
Resized_46_0052.tif,ilm - isos,29.51640,10.40346,7.67087,0.25989
Resized_46_0053.tif,ilm - isos,29.36822,11.47803,8.61884,0.29347
Resized_46_0054.tif,ilm - isos,29.99190,9.71332,7.34213,0.24480
Resized_46_0055.tif,ilm - isos,28.77915,10.83692,8.15958,0.28352
Resized_46_0056.tif,ilm - isos,32.04534,10.85217,8.52965,0.26617
Resized_46_0057.tif,ilm - isos,29.38603,10.94568,8.72673,0.29697
Resized_46_0058.tif,ilm - isos,31.67996,10.69954,7.99460,0.25236
Resized_46_0059.tif,ilm - isos,29.40749,10.33824,8.07728,0.27467
Resized_46_0060.tif,ilm - isos,28.64858,10.39098,8.29066,0.28939
Resized_46_0061.tif,ilm - isos,28.55283,11.21739,8.55938,0.29977
Resized_46_0062.tif,ilm - isos,29.45061,11.65255,8.94787,0.30383
Resized_46_0063.tif,ilm - isos,30.57368,9.81761,8.11000,0.26526
Resized_46_0064.tif,ilm - isos,28.72227,9.94018,7.56671,0.26344
Resized_46_0065.tif,ilm - isos,27.65405,10.69774,8.26721,0.29895
Resized_46_0066.tif,ilm - isos,30.90567,9.81221,7.50949,0.24298
Resized_46_0067.tif,ilm - isos,30.20830,10.29855,7.86193,0.26026
Resized_46_0068.tif,ilm - isos,32.62713,11.17799,8.63601,0.26469
Resized_46_0069.tif,ilm - isos,28.54575,10.60373,8.10322,0.28387
Resized_46_0070.tif,ilm - isos,32.25466,10.32579,7.76909,0.24087
Resized_46_0071.tif,ilm - isos,29.66437,11.99892,8.75188,0.29503
Resized_46_0072.tif,ilm - isos,31.23097,8.98771,6.89956,0.22092
Resized_46_0073.tif,ilm - isos,30.43239,12.28942,9.68907,0.31838
Resized_46_0074.tif,ilm - isos,29.03887,10.75777,8.11091,0.27931
Resized_46_0075.tif,ilm - isos,31.90486,10.66776,7.83210,0.24548
Resized_46_0076.tif,ilm - isos,30.04858,11.57369,8.48745,0.28246
Resized_46_0077.tif,ilm - isos,29.47571,10.67653,8.07815,0.27406
Resized_46_0078.tif,ilm - isos,29.00142,11.45748,8.40549,0.28983
Resized_46_0079.tif,ilm - isos,28.96903,12.09984,9.15069,0.31588
Resized_46_0080.tif,ilm - isos,27.02773,11.90518,8.81021,0.32597
Resized_46_0081.tif,ilm - isos,30.82510,10.73677,8.10158,0.26282
Resized_46_0082.tif,ilm - isos,28.62753,11.41358,8.68628,0.30342
Resized_46_0083.tif,ilm - isos,29.35081,10.64634,8.35697,0.28473
Resized_46_0084.tif,ilm - isos,30.58320,10.80540,8.11224,0.26525
Resized_46_0085.tif,ilm - isos,31.79028,9.99523,7.77664,0.24462
Resized_46_0086.tif,ilm - isos,30.31579,11.80368,9.01468,0.29736
Resized_46_0089.tif,ilm - isos,26.05486,11.49711,9.02430,0.34636
Resized_46_0090.tif,ilm - isos,27.30040,11.63260,9.40470,0.34449
Resized_46_0091.tif,ilm - isos,30.38583,11.95494,9.48017,0.31199
Resized_46_0092.tif,ilm - isos,26.49919,11.58368,9.33240,0.35218
Resized_46_0093.tif,ilm - isos,28.07733,10.84861,8.38152,0.29852
Resized_46_0094.tif,ilm - isos,26.47470,10.36472,8.36782,0.31607
Resized_46_0095.tif,ilm - isos,28.34798,11.68323,8.86798,0.31283
Resized_46_0096.tif,ilm - isos,28.28563,12.30246,9.83681,0.34777
Resized_46_0098.tif,ilm - isos,28.25628,10.58346,8.12116,0.28741
Resized_46_0099.tif,ilm - isos,29.35364,15.06156,10.32901,0.35188
Resized_46_0100.tif,ilm - isos,29.34879,14.45527,10.10358,0.34426
Resized_46_0101.tif,ilm - isos,26.54960,9.14479,7.16814,0.26999
Resized_46_0102.tif,ilm - isos,25.98725,10.45026,8.32364,0.32030
Resized_46_0103.tif,ilm - isos,28.27409,10.06602,7.89471,0.27922
Resized_46_0105.tif,ilm - isos,26.70729,10.65632,8.03585,0.30089
Resized_46_0106.tif,ilm - isos,26.11012,11.43918,9.26173,0.35472
Resized_46_0108.tif,ilm - isos,25.73300,12.19258,10.04431,0.39033
Resized_46_0109.tif,ilm - isos,27.04737,10.61247,8.21485,0.30372
Resized_46_0110.tif,ilm - isos,30.01680,16.37251,11.22228,0.37387
Resized_46_0111.tif,ilm - isos,30.87874,16.59697,11.59918,0.37564
Resized_46_0112.tif,ilm - isos,31.48219,11.90888,9.24346,0.29361
Resized_46_0113.tif,ilm - isos,32.97510,14.58187,10.07405,0.30550
Resized_46_0114.tif,ilm - isos,26.76538,11.65092,9.32842,0.34853
Resized_46_0115.tif,ilm - isos,30.71802,14.85489,10.36825,0.33753
Resized_46_0116.tif,ilm - isos,28.82105,12.43427,9.02831,0.31325
Resized_46_0118.tif,ilm - isos,26.29291,11.94688,9.26933,0.35254
Resized_46_0119.tif,ilm - isos,28.32105,9.08635,7.03403,0.24837
Resized_46_0120.tif,ilm - isos,29.21498,13.29432,10.31526,0.35308
Resized_46_0121.tif,ilm - isos,28.46194,11.70365,8.95880,0.31476
Resized_46_0122.tif,ilm - isos,27.27874,11.05321,8.73559,0.32023
Resized_46_0123.tif,ilm - isos,29.20648,10.19414,8.00373,0.27404
Resized_46_0124.tif,ilm - isos,28.17206,9.59107,6.96193,0.24712
Resized_46_0125.tif,ilm - isos,24.86255,10.84976,8.47319,0.34080
Resized_46_0126.tif,ilm - isos,25.63664,11.03161,8.46264,0.33010
Resized_46_0127.tif,ilm - isos,27.51255,15.12851,11.46185,0.41660
Resized_46_0128.tif,ilm - isos,26.49352,13.17552,10.50385,0.39647
Resized_46_0129.tif,ilm - isos,24.56700,11.32938,9.48633,0.38614
Resized_46_0130.tif,ilm - isos,25.91093,11.61667,9.04060,0.34891
Resized_46_0131.tif,ilm - isos,27.54190,9.69419,7.46638,0.27109
Resized_46_0132.tif,ilm - isos,28.61032,11.16542,8.33953,0.29149
Resized_46_0133.tif,ilm - isos,26.08644,11.59194,8.83637,0.33873
Resized_46_0134.tif,ilm - isos,27.35445,11.29412,8.56905,0.31326
Resized_46_0135.tif,ilm - isos,29.36822,12.03652,9.32857,0.31764
Resized_46_0136.tif,ilm - isos,26.60870,10.01779,7.94750,0.29868
Resized_46_0137.tif,ilm - isos,27.35466,10.90345,8.25173,0.30166
Resized_46_0138.tif,ilm - isos,22.91599,10.81099,8.66247,0.37801
Resized_46_0139.tif,ilm - isos,25.86822,12.49806,10.06974,0.38927
Resized_46_0140.tif,ilm - isos,25.38279,11.95255,9.27974,0.36559
Resized_46_0141.tif,ilm - isos,27.51579,11.17855,8.67725,0.31536
Resized_46_0143.tif,ilm - isos,29.24555,13.66077,9.69039,0.33135
Resized_46_0144.tif,ilm - isos,28.38563,12.64975,9.97558,0.35143
Resized_46_0145.tif,ilm - isos,23.50547,12.65291,10.33051,0.43949
Resized_46_0146.tif,ilm - isos,30.77166,16.07409,12.10569,0.39340
Resized_46_0148.tif,ilm - isos,30.70709,13.81951,10.01860,0.32626
Resized_46_0149.tif,ilm - isos,26.00202,12.54709,9.59040,0.36883
Resized_46_0150.tif,ilm - isos,24.00668,13.08872,10.43921,0.43485
Resized_46_0151.tif,ilm - isos,23.58866,11.46739,9.12203,0.38671
Resized_46_0152.tif,ilm - isos,25.16316,11.12256,8.74973,0.34772
Resized_46_0153.tif,ilm - isos,23.05324,12.43610,9.92778,0.43065
Resized_46_0154.tif,ilm - isos,23.53543,10.46726,8.39673,0.35677
Resized_46_0155.tif,ilm - isos,26.99352,11.28816,8.56185,0.31718
Resized_46_0156.tif,ilm - isos,27.47955,8.80436,6.58480,0.23963
Resized_46_0157.tif,ilm - isos,27.24939,11.81345,8.65810,0.31774
Resized_46_0158.tif,ilm - isos,27.31498,14.29341,11.08944,0.40598
Resized_46_0159.tif,ilm - isos,23.87348,13.12238,9.40051,0.39376
Resized_46_0160.tif,ilm - isos,28.20789,11.16973,7.43355,0.26353
Resized_46_0161.tif,ilm - isos,24.50688,13.17943,10.28867,0.41983
Resized_46_0162.tif,ilm - isos,25.52530,11.23168,8.62599,0.33794
Resized_46_0164.tif,ilm - isos,25.82692,12.95529,10.49281,0.40627
Resized_46_0165.tif,ilm - isos,26.13441,12.78209,9.89298,0.37854
Resized_46_0167.tif,ilm - isos,25.22490,10.41750,8.15586,0.32333
Resized_46_0168.tif,ilm - isos,28.09858,12.43231,10.13128,0.36056
Resized_46_0169.tif,ilm - isos,23.33462,12.70750,10.45834,0.44819
Resized_46_0170.tif,ilm - isos,23.95789,11.77964,9.26180,0.38659
Resized_46_0171.tif,ilm - isos,29.76680,10.67341,8.18181,0.27486
Resized_46_0172.tif,ilm - isos,30.30405,11.69532,8.74500,0.28858
Resized_46_0173.tif,ilm - isos,26.95587,10.66088,8.31133,0.30833
Resized_46_0174.tif,ilm - isos,25.87267,11.75023,9.83177,0.38001
Resized_46_0176.tif,ilm - isos,25.79433,11.39492,9.19427,0.35645
Resized_46_0177.tif,ilm - isos,24.50425,11.16708,9.26266,0.37800
Resized_46_0178.tif,ilm - isos,25.69251,11.80663,9.37379,0.36485
Resized_46_0179.tif,ilm - isos,27.42571,13.70330,11.01255,0.40154
Resized_46_0180.tif,ilm - isos,27.54393,12.63519,10.03814,0.36444
Resized_46_0181.tif,ilm - isos,27.92206,12.38012,9.66971,0.34631
Resized_46_0182.tif,ilm - isos,26.36154,14.25657,11.32773,0.42971
Resized_46_0183.tif,ilm - isos,26.57065,10.18845,7.83748,0.29497
Resized_46_0184.tif,ilm - isos,27.09798,9.32733,7.00175,0.25839
Resized_46_0185.tif,ilm - isos,23.07611,11.08857,9.07950,0.39346
Resized_46_0186.tif,ilm - isos,26.88462,9.73822,7.37191,0.27421
Resized_46_0187.tif,ilm - isos,24.49960,10.20751,8.14702,0.33254
Resized_46_0188.tif,ilm - isos,27.95283,11.88924,8.92217,0.31919
Resized_46_0189.tif,ilm - isos,27.61781,12.66882,9.57896,0.34684
Resized_46_0190.tif,ilm - isos,23.82672,11.29339,9.04792,0.37974
Resized_46_0191.tif,ilm - isos,25.72632,10.60489,8.30000,0.32263
Resized_46_0192.tif,ilm - isos,23.16538,12.60174,10.24922,0.44244
Resized_46_0193.tif,ilm - isos,27.23219,12.22527,9.57595,0.35164
Resized_46_0194.tif,ilm - isos,27.45223,12.19033,9.63389,0.35093
Resized_46_0195.tif,ilm - isos,26.83563,9.97379,7.48655,0.27898
Resized_46_0196.tif,ilm - isos,24.64130,10.33863,8.26217,0.33530
Resized_46_0197.tif,ilm - isos,23.57186,10.63354,8.76690,0.37192
Resized_46_0198.tif,ilm - isos,24.60587,10.44983,8.51525,0.34607
Resized_46_0199.tif,ilm - isos,27.54798,11.74884,8.47424,0.30762
Resized_46_0200.tif,ilm - isos,26.33887,11.58051,9.07863,0.34469
Resized_46_0201.tif,ilm - isos,27.69433,14.14974,11.08570,0.40029
Resized_46_0202.tif,ilm - isos,30.67227,12.19321,9.17779,0.29922
Resized_46_0203.tif,ilm - isos,24.20324,10.43120,8.07146,0.33349
Resized_46_0205.tif,ilm - isos,25.75587,10.96782,8.91662,0.34620
Resized_46_0206.tif,ilm - isos,29.62308,12.17145,9.01664,0.30438
Resized_46_0207.tif,ilm - isos,25.23219,12.46696,10.02129,0.39716
Resized_46_0208.tif,ilm - isos,25.56599,10.47356,8.65609,0.33858
Resized_46_0211.tif,ilm - isos,25.40628,10.00732,8.16118,0.32123
Resized_46_0212.tif,ilm - isos,25.27733,10.71974,8.33799,0.32986
Resized_46_0213.tif,ilm - isos,26.68947,10.24725,7.68008,0.28776
Resized_46_0214.tif,ilm - isos,28.76194,11.24164,8.46748,0.29440
Resized_46_0215.tif,ilm - isos,27.10850,10.32854,8.14633,0.30051
Resized_46_0216.tif,ilm - isos,24.76923,10.47639,8.35727,0.33741
Resized_46_0217.tif,ilm - isos,24.94777,10.63880,8.46578,0.33934
Resized_46_0218.tif,ilm - isos,29.69170,12.22872,8.87943,0.29905
Resized_46_0219.tif,ilm - isos,29.74858,12.91478,9.78267,0.32884
Resized_46_0220.tif,ilm - isos,28.96883,9.60973,7.30300,0.25210
Resized_46_0221.tif,ilm - isos,27.34069,10.20427,7.97634,0.29174
Resized_46_0222.tif,ilm - isos,27.57126,11.78281,9.53447,0.34581
Resized_46_0223.tif,ilm - isos,28.32065,11.46245,9.01053,0.31816
Resized_46_0225.tif,ilm - isos,26.79879,14.14307,11.44876,0.42721
Resized_46_0226.tif,ilm - isos,31.82085,13.92673,11.45385,0.35995
Resized_46_0227.tif,ilm - isos,32.13563,11.01916,8.60881,0.26789
Resized_46_0228.tif,ilm - isos,29.20567,11.20060,8.69729,0.29779
Resized_46_0229.tif,ilm - isos,27.19130,11.26644,8.68181,0.31929
Resized_46_0230.tif,ilm - isos,24.85364,10.20008,8.12140,0.32677
Resized_46_0231.tif,ilm - isos,27.45243,11.91974,9.50777,0.34634
Resized_46_0232.tif,ilm - isos,24.54109,10.78061,8.83300,0.35993
Resized_46_0233.tif,ilm - isos,25.02227,9.42591,7.63488,0.30512
Resized_46_0234.tif,ilm - isos,25.00101,12.13202,9.79285,0.39170
Resized_46_0235.tif,ilm - isos,27.68765,9.17817,7.35869,0.26578
Resized_46_0236.tif,ilm - isos,22.94798,12.10093,10.24583,0.44648
Resized_46_0237.tif,ilm - isos,27.05445,11.81667,9.28341,0.34314
Resized_46_0238.tif,ilm - isos,23.68178,9.53999,7.65039,0.32305
Resized_46_0239.tif,ilm - isos,25.05972,9.57581,7.66616,0.30592
Resized_46_0241.tif,ilm - isos,25.75081,9.61667,7.83047,0.30409
Resized_46_0242.tif,ilm - isos,26.80668,12.85331,10.01260,0.37351
Resized_46_0243.tif,ilm - isos,23.42935,13.27503,11.15727,0.47621
Resized_46_0244.tif,ilm - isos,23.04960,10.48779,8.60123,0.37316
Resized_46_0247.tif,ilm - isos,26.44899,12.49060,9.82499,0.37147
Resized_46_0248.tif,ilm - isos,25.42834,11.57181,9.23322,0.36311
Resized_46_0249.tif,ilm - isos,22.29211,12.41199,10.63825,0.47722
Resized_46_0251.tif,ilm - isos,31.47024,10.81744,8.63917,0.27452
Resized_46_0252.tif,ilm - isos,27.91761,9.23081,7.21872,0.25857
Resized_46_0253.tif,ilm - isos,29.93664,9.79764,7.74288,0.25864
Resized_46_0254.tif,ilm - isos,26.10223,11.39400,9.12760,0.34969
Resized_46_0255.tif,ilm - isos,24.33725,11.23464,9.32061,0.38298
Resized_46_0256.tif,ilm - isos,26.31316,11.61295,9.11114,0.34626
Resized_46_0258.tif,ilm - isos,26.52955,11.51474,9.33596,0.35191
Resized_46_0259.tif,ilm - isos,26.51761,10.82947,8.80500,0.33204
Resized_46_0260.tif,ilm - isos,22.13441,9.71923,8.05342,0.36384
Resized_46_0261.tif,ilm - isos,26.86741,11.09628,8.76751,0.32633
Resized_46_0263.tif,ilm - isos,29.81134,10.14268,7.69234,0.25803
Resized_46_0264.tif,ilm - isos,30.41437,10.92792,8.45847,0.27811
Resized_46_0265.tif,ilm - isos,26.62854,11.07384,8.81269,0.33095
Resized_46_0266.tif,ilm - isos,27.25486,12.08328,9.41980,0.34562
Resized_46_0267.tif,ilm - isos,26.08866,10.39037,8.05876,0.30890
Resized_46_0268.tif,ilm - isos,28.29069,10.65522,8.31216,0.29381
Resized_46_0269.tif,ilm - isos,30.46053,11.86831,9.18683,0.30160
Resized_46_0270.tif,ilm - isos,29.08583,12.48103,9.45102,0.32494
Resized_46_0271.tif,ilm - isos,28.78745,12.95732,10.02993,0.34841
Resized_46_0272.tif,ilm - isos,27.43259,10.37706,7.99784,0.29155
Resized_46_0274.tif,ilm - isos,26.17206,9.71707,7.79373,0.29779
Resized_46_0275.tif,ilm - isos,25.37976,8.78860,6.97224,0.27472
Resized_46_0276.tif,ilm - isos,27.60486,10.21814,8.19408,0.29683
Resized_46_0277.tif,ilm - isos,26.93036,10.13824,8.23818,0.30591
Resized_46_0278.tif,ilm - isos,23.85405,10.13750,7.60793,0.31894
Resized_46_0279.tif,ilm - isos,26.19413,11.39755,8.99403,0.34336
Resized_46_0280.tif,ilm - isos,25.87854,10.44006,8.13716,0.31444
Resized_46_0281.tif,ilm - isos,27.76680,9.71994,7.66070,0.27589
Resized_46_0282.tif,ilm - isos,27.21964,12.04026,9.71002,0.35673
Resized_46_0283.tif,ilm - isos,29.99939,8.52282,6.47146,0.21572
Resized_46_0284.tif,ilm - isos,30.23583,9.32368,7.29969,0.24143
Resized_46_0285.tif,ilm - isos,30.14008,12.14106,9.52756,0.31611
Resized_46_0286.tif,ilm - isos,31.70810,10.40645,7.69033,0.24254
Resized_46_0287.tif,ilm - isos,29.57146,8.01797,6.09557,0.20613
Resized_46_0289.tif,ilm - isos,29.95830,9.56164,7.47843,0.24963
Resized_46_0290.tif,ilm - isos,27.85040,9.08729,7.00897,0.25167
Resized_46_0291.tif,ilm - isos,30.65263,9.32661,7.27239,0.23725
Resized_46_0292.tif,ilm - isos,27.39251,9.83373,7.52155,0.27458
Resized_46_0294.tif,ilm - isos,31.37490,11.11809,7.69868,0.24538
Resized_46_0295.tif,ilm - isos,24.92571,11.74723,8.14099,0.32661
Resized_46_0296.tif,ilm - isos,29.79939,8.14231,6.11731,0.20528
Resized_46_0297.tif,ilm - isos,30.57611,10.58343,8.28186,0.27086
Resized_46_0298.tif,ilm - isos,31.61781,10.87664,8.26323,0.26135
Resized_46_0299.tif,ilm - isos,28.92874,12.05435,9.16151,0.31669
Resized_46_0300.tif,ilm - isos,28.85749,10.05204,7.48808,0.25948
Resized_46_0301.tif,ilm - isos,28.13340,11.32922,9.18754,0.32657
Resized_46_0302.tif,ilm - isos,31.35850,9.67318,7.57312,0.24150
Resized_46_0303.tif,ilm - isos,31.34028,10.53567,8.25313,0.26334
Resized_46_0304.tif,ilm - isos,30.70202,9.86677,7.64933,0.24915
Resized_46_0305.tif,ilm - isos,26.12814,13.11386,10.96951,0.41984
Resized_46_0306.tif,ilm - isos,31.45850,9.05213,6.85000,0.21775
Resized_46_0307.tif,ilm - isos,28.60182,11.03292,8.69573,0.30403
Resized_46_0308.tif,ilm - isos,29.23563,10.61202,8.36683,0.28619
Resized_46_0309.tif,ilm - isos,28.93522,9.59199,7.31398,0.25277
Resized_46_0310.tif,ilm - isos,28.33097,8.91339,6.76013,0.23861
Resized_46_0311.tif,ilm - isos,29.47652,9.21011,6.96924,0.23643
Resized_46_0312.tif,ilm - isos,30.46397,11.03877,8.15353,0.26765
Resized_46_0313.tif,ilm - isos,30.70931,11.14546,8.36495,0.27239
Resized_46_0314.tif,ilm - isos,31.14757,10.68297,8.15280,0.26175
Resized_46_0315.tif,ilm - isos,31.44899,10.78857,8.17389,0.25991
Resized_46_0316.tif,ilm - isos,27.20445,10.45568,7.98022,0.29334
Resized_51_0000.tif,ilm - isos,27.29474,9.73989,6.95915,0.25496
Resized_51_0001.tif,ilm - isos,26.12807,9.97333,7.59321,0.29061
Resized_51_0002.tif,ilm - isos,26.69474,9.28481,6.86418,0.25714
Resized_51_0003.tif,ilm - isos,28.39605,8.32817,6.00441,0.21145
Resized_51_0004.tif,ilm - isos,26.88311,8.67660,6.54912,0.24361
Resized_51_0005.tif,ilm - isos,24.70658,9.14387,7.32375,0.29643
Resized_51_0006.tif,ilm - isos,25.86491,8.79950,6.69305,0.25877
Resized_51_0007.tif,ilm - isos,27.55219,9.94108,7.52563,0.27314
Resized_51_0008.tif,ilm - isos,28.26579,8.67919,6.68731,0.23659
Resized_51_0009.tif,ilm - isos,27.24013,10.35111,7.90186,0.29008
Resized_51_0010.tif,ilm - isos,26.91996,9.37463,7.11222,0.26420
Resized_51_0011.tif,ilm - isos,29.47807,8.49507,6.67467,0.22643
Resized_51_0012.tif,ilm - isos,29.07719,11.44065,9.06970,0.31192
Resized_51_0013.tif,ilm - isos,26.41754,12.35232,9.83823,0.37241
Resized_51_0014.tif,ilm - isos,31.62544,10.41141,8.26955,0.26148
Resized_51_0015.tif,ilm - isos,33.51886,10.92594,8.20582,0.24481
Resized_51_0016.tif,ilm - isos,29.48860,11.51206,8.91025,0.30216
Resized_51_0017.tif,ilm - isos,28.67456,11.79286,9.39637,0.32769
Resized_51_0018.tif,ilm - isos,29.36360,10.88095,8.23700,0.28052
Resized_51_0019.tif,ilm - isos,28.45088,11.26076,8.78770,0.30887
Resized_51_0020.tif,ilm - isos,27.63882,11.50778,9.27308,0.33551
Resized_51_0021.tif,ilm - isos,31.05044,9.84573,7.62271,0.24549
Resized_51_0022.tif,ilm - isos,29.49452,9.67055,7.46067,0.25295
Resized_51_0023.tif,ilm - isos,29.04057,9.09270,6.76415,0.23292
Resized_51_0024.tif,ilm - isos,29.33202,9.07693,7.21976,0.24614
Resized_51_0025.tif,ilm - isos,26.98487,10.42038,7.90940,0.29311
Resized_51_0026.tif,ilm - isos,28.18794,8.86399,6.86295,0.24347
Resized_51_0027.tif,ilm - isos,28.88969,8.96555,6.44689,0.22316
Resized_51_0028.tif,ilm - isos,27.23706,10.51005,8.16868,0.29991
Resized_51_0029.tif,ilm - isos,26.32018,8.41137,6.76859,0.25716
Resized_51_0030.tif,ilm - isos,26.79189,10.35352,8.03200,0.29979
Resized_51_0031.tif,ilm - isos,25.72215,8.45077,6.54813,0.25457
Resized_51_0032.tif,ilm - isos,24.37588,9.49633,7.66794,0.31457
Resized_51_0033.tif,ilm - isos,22.94627,8.58088,6.87767,0.29973
Resized_51_0034.tif,ilm - isos,26.01930,8.62710,6.66520,0.25616
Resized_51_0035.tif,ilm - isos,22.11469,9.58403,8.08826,0.36574
Resized_51_0036.tif,ilm - isos,24.68377,9.37400,7.17976,0.29087
Resized_51_0037.tif,ilm - isos,26.82610,9.83141,7.86450,0.29317
Resized_51_0038.tif,ilm - isos,23.33838,10.31662,8.04222,0.34459
Resized_51_0039.tif,ilm - isos,26.27654,7.07262,5.35552,0.20381
Resized_51_0040.tif,ilm - isos,24.42500,8.40495,6.60039,0.27023
Resized_51_0041.tif,ilm - isos,27.25285,8.30248,6.38313,0.23422
Resized_51_0042.tif,ilm - isos,25.12281,9.54475,7.46854,0.29728
Resized_51_0043.tif,ilm - isos,25.21776,9.57863,7.74498,0.30712
Resized_51_0044.tif,ilm - isos,27.22654,10.32032,8.07085,0.29643
Resized_51_0045.tif,ilm - isos,26.22982,9.10478,7.27285,0.27727
Resized_51_0046.tif,ilm - isos,26.79101,9.18055,7.49679,0.27982
Resized_51_0047.tif,ilm - isos,27.22895,8.60234,6.81132,0.25015
Resized_51_0048.tif,ilm - isos,25.46930,8.68778,6.74444,0.26481
Resized_51_0049.tif,ilm - isos,25.58991,8.80230,6.58292,0.25725
Resized_51_0050.tif,ilm - isos,25.47632,9.53634,7.39456,0.29025
Resized_51_0051.tif,ilm - isos,26.11206,8.77875,6.80544,0.26062
Resized_51_0052.tif,ilm - isos,26.99737,8.48893,6.29982,0.23335
Resized_51_0054.tif,ilm - isos,27.09474,8.28809,6.49894,0.23986
